date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1908-08-29;3;8;../metadata/oclc_4770057679-i_32.MODS.xml;56;19647;41;479.1951219512195;4;3119.25;14070;3;37;194.48648648648648;902.7297297297297
