date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1908-05-03;3;4;../metadata/oclc_4770057679-i_28.MODS.xml;71;24680;58;425.51724137931035;44;590.5227272727273;2635.931818181818;4;14;185.57142857142858;865.2142857142857
