date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1911-01-02;6;1;../metadata/oclc_4770057679-i_60.MODS.xml;87;27723;28;990.1071428571429;7;2579.714285714286;11683;2;21;461.14285714285717;2162.4285714285716
