date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1910-05-11;5;5;../metadata/oclc_4770057679-i_52.MODS.xml;64;19476;68;286.4117647058824;52;327.78846153846155;1512.076923076923;5;16;155.3125;718.9375
