date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1912-10-12;7;11;../metadata/oclc_4770057679-i_82.MODS.xml;0;23838;41;581.4146341463414;6;1907.6666666666667;8764.666666666666;0;35;355.0285714285714;1658.2857142857142
