date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1910-09-06;5;9;../metadata/oclc_4770057679-i_56.MODS.xml;64;20076;28;717;4;3458.25;15638;3;24;260.5416666666667;1192.6666666666667
