date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1910-01-13;5;1;../metadata/oclc_4770057679-i_48.MODS.xml;85;22495;46;489.0217391304348;5;3255.6;15045.8;3;41;152.609756097561;712.7073170731708
