date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1910-04-12;5;4;../metadata/oclc_4770057679-i_51.MODS.xml;64;20310;59;344.23728813559325;7;2038.2857142857142;9348.42857142857;3;52;116.59615384615384;553.5192307692307
