date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1908-02-04;3;1;../metadata/oclc_4770057679-i_25.MODS.xml;80;25735;69;372.9710144927536;10;1917.3;8675.7;5;59;147.4915254237288;679.8135593220339
