date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1912-06-16;7;7;../metadata/oclc_4770057679-i_78.MODS.xml;1;20339;39;521.5128205128206;4;3629.25;16748.25;1;35;167.22857142857143;786.0285714285715
