date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1911-09-25;6;10;../metadata/oclc_4770057679-i_69.MODS.xml;64;19422;35;554.9142857142857;14;987.5;4511.857142857143;2;21;291.6190476190476;1368.142857142857
