date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1908-12-25;3;12;../metadata/oclc_4770057679-i_36.MODS.xml;1;16140;26;620.7692307692307;7;1766.7142857142858;7804;1;19;199.47368421052633;909
