date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1910-03-13;5;3;../metadata/oclc_4770057679-i_50.MODS.xml;64;20373;13;1567.1538461538462;6;2709.8333333333335;12503.5;4;7;589;2726.5714285714284
