date;volume;issue;MODS;number of pages;number of words;number of articles;words per article;number of independent articles;words per independent article;characters per independent article;number of independent articles with author information;number of articles in sections;words per article in sections;characters per article in sections
1911-02-01;6;2;../metadata/oclc_4770057679-i_61.MODS.xml;88;27736;64;433.375;2;6923.5;30293.5;1;62;224.96774193548387;1039.3709677419354
